arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
30,8.500000,262144,38087339.048060
30,9.800000,32768,50878144.824980
30,12.400000,4096,86344182.792262
30,18.900000,512,161201817.814783
30,56.300000,64,274899298.986320
30,60.000000,12,289120071.446391
30,60.000000,18,275950825.945301
30,60.000000,24,262298531.878198
