arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,8.500000,262144,48383549.505938
26,9.800000,32768,67217076.645361
26,12.400000,4096,102174204.360723
26,18.900000,512,176855405.056855
26,56.300000,64,291491571.595213
26,60.000000,12,301299166.634361
26,60.000000,18,291077792.144508
26,60.000000,24,275814584.534187
