arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,8.500000,262144,26748998.090759
34,9.800000,32768,41662677.626824
34,12.400000,4096,74509673.939415
34,18.900000,512,143262522.687051
34,56.300000,64,251237732.053648
34,60.000000,12,266401457.465127
34,60.000000,18,255186645.746807
34,60.000000,24,243994685.927582
