arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,8.500000,262144,26894125.018472
34,9.800000,32768,40312973.224027
34,12.400000,4096,73265036.113624
34,18.900000,512,143163353.683792
34,56.300000,64,250729014.760600
34,60.000000,12,267567335.868844
34,60.000000,18,256207870.790436
34,60.000000,24,244547311.928977
