arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
24,8.500000,262144,56905654.779181
24,9.800000,32768,69763293.603584
24,12.400000,4096,109458513.325495
24,18.900000,512,182428204.157911
24,56.300000,64,299317654.005237
24,60.000000,12,311387133.815291
24,60.000000,18,296519302.761370
24,60.000000,24,284049524.369760
