arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,8.500000,262144,20185521.691836
38,9.800000,32768,33000126.051723
38,12.400000,4096,63853641.705552
38,18.900000,512,129795660.403062
38,56.300000,64,231636250.594363
38,60.000000,12,244916322.137377
38,60.000000,18,235154068.606120
38,60.000000,24,227390915.670555
