arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,8.500000,262144,21802543.378851
38,9.800000,32768,33629197.343444
38,12.400000,4096,64588014.981806
38,18.900000,512,128886978.261160
38,56.300000,64,231884526.429767
38,60.000000,12,247750351.095691
38,60.000000,18,237451337.372404
38,60.000000,24,225907424.902930
