arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,8.500000,262144,16886755.659059
40,9.800000,32768,27014938.333844
40,12.400000,4096,57902608.776183
40,18.900000,512,122534645.518135
40,56.300000,64,220869129.824193
40,60.000000,12,238001022.437332
40,60.000000,18,226850857.672775
40,60.000000,24,218678009.328207
