arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
36,8.500000,262144,26507601.843813
36,9.800000,32768,34941559.249906
36,12.400000,4096,70548126.658854
36,18.900000,512,132183422.671937
36,56.300000,64,241890998.628058
36,60.000000,12,256021308.366296
36,60.000000,18,248389189.498940
36,60.000000,24,238866560.340610
