arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,8.500000,262144,47526748.821599
26,9.800000,32768,65122857.545369
26,12.400000,4096,101177675.644348
26,18.900000,512,178601356.276499
26,56.300000,64,291007570.781267
26,60.000000,12,300824588.166088
26,60.000000,18,290438727.590315
26,60.000000,24,277220198.779478
