arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,8.500000,262144,40332834.116970
28,9.800000,32768,59242683.417825
28,12.400000,4096,93717117.753901
28,18.900000,512,171023299.440865
28,56.300000,64,283354893.217919
28,60.000000,12,293169283.121258
28,60.000000,18,284108001.943586
28,60.000000,24,269602633.489067
