arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,8.500000,262144,45957213.755490
26,9.800000,32768,65413524.709973
26,12.400000,4096,97893754.973130
26,18.900000,512,180005231.889765
26,56.300000,64,291330041.295694
26,60.000000,12,302066835.777065
26,60.000000,18,288607678.708618
26,60.000000,24,274949402.763153
