arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
22,8.500000,262144,56883034.946595
22,9.800000,32768,78810737.064531
22,12.400000,4096,116031234.100114
22,18.900000,512,192254622.913028
22,56.300000,64,306915756.974426
22,60.000000,12,319207503.943350
22,60.000000,18,306625860.791453
22,60.000000,24,289886533.056023
