arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,8.500000,262144,43356378.366600
28,9.800000,32768,58939711.710122
28,12.400000,4096,94598468.900329
28,18.900000,512,170511023.827122
28,56.300000,64,284943662.865400
28,60.000000,12,294634383.335957
28,60.000000,18,283623558.894532
28,60.000000,24,270419008.408599
