arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
36,8.500000,262144,23137386.362088
36,9.800000,32768,34446060.861167
36,12.400000,4096,68885423.352786
36,18.900000,512,134494923.934910
36,56.300000,64,242570785.624670
36,60.000000,12,258937199.870717
36,60.000000,18,248071776.228782
36,60.000000,24,234840472.751001
