arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
22,8.500000,262144,58871309.672543
22,9.800000,32768,74939870.699113
22,12.400000,4096,114260135.093816
22,18.900000,512,193547806.030757
22,56.300000,64,306516736.063944
22,60.000000,12,316773269.274329
22,60.000000,18,305348459.727803
22,60.000000,24,291748574.401490
