arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,8.500000,262144,29086049.879959
34,9.800000,32768,43350760.828283
34,12.400000,4096,75091318.389702
34,18.900000,512,141528676.748807
34,56.300000,64,254423918.072120
34,60.000000,12,264802400.832617
34,60.000000,18,257817860.385261
34,60.000000,24,243625307.548023
