arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
32,8.500000,262144,30800583.757937
32,9.800000,32768,45903365.962613
32,12.400000,4096,82878156.089959
32,18.900000,512,152536233.919029
32,56.300000,64,264242697.652706
32,60.000000,12,278484191.085011
32,60.000000,18,265196366.800964
32,60.000000,24,252890134.230400
