arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
24,8.500000,262144,54460614.320749
24,9.800000,32768,71564418.784977
24,12.400000,4096,107265783.113478
24,18.900000,512,182858582.417920
24,56.300000,64,299139409.177270
24,60.000000,12,309117875.833598
24,60.000000,18,298481668.747779
24,60.000000,24,284234154.276165
