arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,8.500000,262144,28945700.521623
34,9.800000,32768,42473462.557038
34,12.400000,4096,74408221.996754
34,18.900000,512,143945658.151890
34,56.300000,64,252966445.535420
34,60.000000,12,267359054.132930
34,60.000000,18,256655117.849802
34,60.000000,24,244166955.833311
