arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,8.500000,262144,41767086.118126
28,9.800000,32768,58841902.196274
28,12.400000,4096,91496543.474276
28,18.900000,512,169898458.880960
28,56.300000,64,283547788.576153
28,60.000000,12,293970960.423677
28,60.000000,18,284167163.327513
28,60.000000,24,271871560.813363
