arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,8.500000,262144,27332432.001951
34,9.800000,32768,43658672.387868
34,12.400000,4096,72918192.808497
34,18.900000,512,141726393.462908
34,56.300000,64,256469254.189993
34,60.000000,12,267628036.134827
34,60.000000,18,256332312.011342
34,60.000000,24,245491227.871000
