arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
22,8.500000,262144,56617245.352861
22,9.800000,32768,78661553.440176
22,12.400000,4096,117043397.481974
22,18.900000,512,191945609.235500
22,56.300000,64,306025008.084839
22,60.000000,12,316424675.140981
22,60.000000,18,305324407.751888
22,60.000000,24,292058490.292007
