arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,8.500000,262144,46084392.573504
26,9.800000,32768,65945314.645403
26,12.400000,4096,97580504.593778
26,18.900000,512,176696758.445479
26,56.300000,64,290233116.278494
26,60.000000,12,300963267.018184
26,60.000000,18,290357369.177846
26,60.000000,24,277081056.486700
