arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,8.500000,262144,45787771.557210
26,9.800000,32768,64384932.970231
26,12.400000,4096,102213591.320693
26,18.900000,512,178155700.640649
26,56.300000,64,289476180.142377
26,60.000000,12,301953031.913173
26,60.000000,18,290371058.464203
26,60.000000,24,278374863.317088
