arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
30,8.500000,262144,36742019.442323
30,9.800000,32768,50708380.493934
30,12.400000,4096,86405283.661251
30,18.900000,512,158935443.821685
30,56.300000,64,276172859.548767
30,60.000000,12,286773615.178681
30,60.000000,18,275569488.009126
30,60.000000,24,262418183.675716
