arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,8.500000,262144,64305714.419256
20,9.800000,32768,85811088.772802
20,12.400000,4096,119278952.353318
20,18.900000,512,198207976.789405
20,56.300000,64,315103779.864418
20,60.000000,12,325807365.159848
20,60.000000,18,313627119.368469
20,60.000000,24,300592746.340261
