arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
30,13.000000,262144,159457642.666838
30,15.300000,32768,208115309.315666
30,19.700000,4096,269194733.150458
30,32.300000,512,362336386.296187
30,90.000000,18,419633073.970503
30,90.000000,27,412380514.652713
30,90.000000,36,400561602.124338
