arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,13.000000,262144,253263905.454841
22,15.300000,32768,267056802.630340
22,19.700000,4096,326457044.985918
22,32.300000,512,391890735.608921
22,90.000000,18,428425915.608282
22,90.000000,27,423203586.360120
22,90.000000,36,411030549.277324
