arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
40,13.000000,262144,114411866.967105
40,15.300000,32768,138971257.361868
40,19.700000,4096,206458374.998077
40,32.300000,512,326943224.755246
40,90.000000,18,400086724.489943
40,90.000000,27,390955687.088552
40,90.000000,36,380469495.974728
