arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,13.000000,262144,282880977.706078
22,15.300000,32768,271804908.070053
22,19.700000,4096,322515927.267590
22,32.300000,512,390592598.799836
22,90.000000,18,429129193.385291
22,90.000000,27,423470694.050542
22,90.000000,36,413365019.878010
