arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
26,13.000000,262144,178869495.885499
26,15.300000,32768,250035580.758020
26,19.700000,4096,294231555.216713
26,32.300000,512,375821773.212425
26,90.000000,18,424567617.161366
26,90.000000,27,417856408.986470
26,90.000000,36,406841337.595269
