arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
40,13.000000,262144,111328486.693177
40,15.300000,32768,142253436.670224
40,19.700000,4096,210209775.221079
40,32.300000,512,320962022.215320
40,90.000000,18,399840052.204338
40,90.000000,27,390421836.193651
40,90.000000,36,377768989.335998
