arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
32,13.000000,262144,149116986.164599
32,15.300000,32768,204696411.239294
32,19.700000,4096,258009698.742853
32,32.300000,512,351557117.848749
32,90.000000,18,415389999.776536
32,90.000000,27,407182096.793053
32,90.000000,36,397020522.878262
