arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
30,13.000000,262144,165828826.159084
30,15.300000,32768,210472914.858489
30,19.700000,4096,274625270.701984
30,32.300000,512,362661578.846891
30,90.000000,18,419381854.566638
30,90.000000,27,410371455.494393
30,90.000000,36,399857719.224979
