arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,13.000000,262144,236205799.576685
22,15.300000,32768,276885681.116128
22,19.700000,4096,324702948.901853
22,32.300000,512,391131797.374451
22,90.000000,18,428886373.962528
22,90.000000,27,422208992.925902
22,90.000000,36,411389483.256798
