arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
26,13.000000,262144,184508553.963788
26,15.300000,32768,248084163.582695
26,19.700000,4096,301244721.802964
26,32.300000,512,376497743.313049
26,90.000000,18,425524844.927501
26,90.000000,27,416985435.361836
26,90.000000,36,407989521.817654
