arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
38,13.000000,262144,125311440.388289
38,15.300000,32768,159419698.460683
38,19.700000,4096,217681317.092328
38,32.300000,512,332401191.647237
38,90.000000,18,404949522.586465
38,90.000000,27,394432085.217823
38,90.000000,36,383462309.864383
