arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
34,13.000000,262144,14699778.900277
34,15.300000,32768,22602229.973574
34,19.700000,4096,31963723.069238
34,32.300000,512,43003022.346232
34,90.000000,18,51675364.172955
34,90.000000,27,50988702.452370
34,90.000000,36,48878137.115022
