arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
38,13.000000,262144,121268415.084073
38,15.300000,32768,157907097.939168
38,19.700000,4096,221293420.658369
38,32.300000,512,334521937.637188
38,90.000000,18,404445087.950878
38,90.000000,27,396488166.770906
38,90.000000,36,385406867.580706
