arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
28,13.000000,262144,168646370.262554
28,15.300000,32768,232513833.320750
28,19.700000,4096,282135812.401928
28,32.300000,512,370647265.924271
28,90.000000,18,422206420.874855
28,90.000000,27,414960253.676652
28,90.000000,36,401045757.301475
