arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
32,13.000000,262144,140437433.617998
32,15.300000,32768,192229583.555289
32,19.700000,4096,253288640.957361
32,32.300000,512,353934276.126629
32,90.000000,18,415176002.043719
32,90.000000,27,407898667.127795
32,90.000000,36,397936032.455325
