arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
24,13.000000,262144,256598971.224158
24,15.300000,32768,262369864.157331
24,19.700000,4096,314253212.840671
24,32.300000,512,383938179.270185
24,90.000000,18,426821491.818936
24,90.000000,27,421016425.932504
24,90.000000,36,410486801.228585
