arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
26,13.000000,262144,213168665.503685
26,15.300000,32768,258640902.414163
26,19.700000,4096,297975713.435121
26,32.300000,512,379753032.533680
26,90.000000,18,424513490.188272
26,90.000000,27,418028536.598231
26,90.000000,36,407802189.481628
