arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
40,13.000000,262144,105328658.240825
40,15.300000,32768,153270364.818556
40,19.700000,4096,205867379.218924
40,32.300000,512,323400132.954223
40,90.000000,18,399807937.431554
40,90.000000,27,394347990.670730
40,90.000000,36,380482165.439269
