arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
30,13.000000,262144,21858306.069734
30,15.300000,32768,26401672.120006
30,19.700000,4096,34453501.584093
30,32.300000,512,44568151.030920
30,90.000000,18,52656975.405050
30,90.000000,27,51510528.335518
30,90.000000,36,49996459.452778
