arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
34,13.000000,262144,134980507.548793
34,15.300000,32768,179276600.010523
34,19.700000,4096,251766328.714397
34,32.300000,512,345502746.697884
34,90.000000,18,412587924.658154
34,90.000000,27,402222217.034178
34,90.000000,36,392246318.054719
