arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
28,13.000000,262144,193375528.930183
28,15.300000,32768,230948065.753447
28,19.700000,4096,286167751.029768
28,32.300000,512,369823680.631535
28,90.000000,18,420913213.087204
28,90.000000,27,414958055.051401
28,90.000000,36,403978066.713674
