arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,13.000000,262144,240002011.689854
22,15.300000,32768,286159798.741516
22,19.700000,4096,317251331.232068
22,32.300000,512,387474773.299055
22,90.000000,18,429255254.073649
22,90.000000,27,423775334.513714
22,90.000000,36,414572921.952518
