arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
40,13.000000,262144,134815718.989475
40,15.300000,32768,143453538.001318
40,19.700000,4096,206484488.726251
40,32.300000,512,328159407.643385
40,90.000000,18,400092038.106595
40,90.000000,27,391068597.874672
40,90.000000,36,378162001.434290
