arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
22,13.000000,262144,244491795.703900
22,15.300000,32768,270690744.208288
22,19.700000,4096,323019167.788360
22,32.300000,512,395978437.706568
22,90.000000,18,428969812.962397
22,90.000000,27,424059283.701011
22,90.000000,36,413585541.093889
