arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
32,13.000000,262144,166051328.252031
32,15.300000,32768,191322361.548375
32,19.700000,4096,258368089.350338
32,32.300000,512,353918997.105825
32,90.000000,18,415394580.561872
32,90.000000,27,407843839.639737
32,90.000000,36,397439770.184723
