arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
30,13.000000,262144,164959562.211825
30,15.300000,32768,209038074.534243
30,19.700000,4096,273149770.725692
30,32.300000,512,357076189.480605
30,90.000000,18,420277730.003737
30,90.000000,27,410892615.940368
30,90.000000,36,402296879.964892
