arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
36,13.000000,262144,125642822.973177
36,15.300000,32768,165314674.539776
36,19.700000,4096,231991248.551401
36,32.300000,512,337983965.807838
36,90.000000,18,408719006.245770
36,90.000000,27,399323480.842239
36,90.000000,36,389718677.792989
