arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
40,13.000000,262144,102739270.076859
40,15.300000,32768,138231431.573287
40,19.700000,4096,201183515.171002
40,32.300000,512,325574806.476386
40,90.000000,18,398525055.654190
40,90.000000,27,390286435.551271
40,90.000000,36,379579171.634542
