arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
38,13.000000,262144,113589380.784268
38,15.300000,32768,158798822.679322
38,19.700000,4096,214383877.773144
38,32.300000,512,330825268.294288
38,90.000000,18,404374352.954136
38,90.000000,27,393644109.674626
38,90.000000,36,384398526.795944
