arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
26,13.000000,262144,200706837.279719
26,15.300000,32768,237631978.938328
26,19.700000,4096,297670545.734213
26,32.300000,512,379011794.943183
26,90.000000,18,424948174.120184
26,90.000000,27,416803984.689282
26,90.000000,36,408074946.590844
