arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
26,13.000000,262144,202539383.434683
26,15.300000,32768,243441126.533482
26,19.700000,4096,297470995.597956
26,32.300000,512,373980584.860018
26,90.000000,18,423958928.593079
26,90.000000,27,418364998.003125
26,90.000000,36,405883351.528920
