arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
28,13.000000,262144,167838173.976126
28,15.300000,32768,251911594.340802
28,19.700000,4096,285766159.747662
28,32.300000,512,369116272.145904
28,90.000000,18,420324882.685177
28,90.000000,27,412978049.036431
28,90.000000,36,402030973.295349
