arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
34,13.000000,262144,136003439.885885
34,15.300000,32768,179557454.034966
34,19.700000,4096,248404242.505429
34,32.300000,512,347094053.226061
34,90.000000,18,412428163.449268
34,90.000000,27,402776733.102031
34,90.000000,36,392597724.451203
