arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
36,13.000000,262144,114835488.019045
36,15.300000,32768,164755851.342462
36,19.700000,4096,236652245.848091
36,32.300000,512,339285130.981180
36,90.000000,18,408690273.755062
36,90.000000,27,399971441.517739
36,90.000000,36,389965557.487797
