arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
20,13.000000,262144,259903806.895554
20,15.300000,32768,282466655.968034
20,19.700000,4096,335947569.455376
20,32.300000,512,392155995.262034
20,90.000000,18,429380720.316639
20,90.000000,27,425472516.340220
20,90.000000,36,414398539.121385
