arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
20,13.000000,262144,247935019.489688
20,15.300000,32768,312056839.467915
20,19.700000,4096,342300192.286240
20,32.300000,512,395493956.226258
20,90.000000,18,430418194.049445
20,90.000000,27,424371365.111183
20,90.000000,36,416648799.049621
