arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
20,13.000000,262144,304366259.791215
20,15.300000,32768,298804677.040872
20,19.700000,4096,334006064.477452
20,32.300000,512,396845484.496443
20,90.000000,18,430130323.730775
20,90.000000,27,424220471.615813
20,90.000000,36,414409919.867345
